y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
3.949314355850219727e+00,6.460800170898437500e-01,3.980140686035156250e+00,9.688844680786132812e-01,3.082633018493652344e-02,-5.573388934135437012e-01,-1.816682815551757812e+01,1.314254208863860869e-27,3.198892250000000000e+06
3.967265605926513672e+00,3.186028599739074707e-01,4.099697113037109375e+00,9.427375793457031250e-01,2.302103519439697266e+00,4.679850472243200000e+13,1.159394552505966820e-38,-2.149522742911358364e-06,7.951170139615213528e-23
4.134812355041503906e+00,1.088938593864440918e+00,4.208479404449462891e+00,8.007569313049316406e-01,7.366704940795898438e-02,-1.521548628807067871e-01,-4.151752948760986328e+00,-6.628042459487915039e-01,4.345741748809814453e+00
4.212602138519287109e+00,1.161291480064392090e+00,4.256649017333984375e+00,7.354702949523925781e-01,4.404687881469726562e-02,2.169461846351623535e-01,-4.152009010314941406e+00,-6.619101762771606445e-01,4.345741748809814453e+00
4.248504638671875000e+00,8.885816335678100586e-01,4.299261093139648438e+00,2.342426509312000000e+13,4.251496791839599609e+00,4.979050159454345703e-01,4.338081836700439453e+00,6.103405952453613281e-01,8.658504486083984375e-02
4.251496791839599609e+00,2.665285766124725342e-01,4.375102519989013672e+00,2.136677246093750000e+02,-8.075353600000000000e+08,-2.900248393416404724e-03,-7.004966051660233006e-10,5.784641336043775708e-39,2.136667327880859375e+02
4.251496791839599609e+00,4.088231921195983887e-02,4.463927268981933594e+00,3.931493759155273438e-01,2.124304771423339844e-01,-1.017607450485229492e+00,-4.156198501586914062e+00,-6.497343778610229492e-01,4.502816677093505859e+00
4.251496791839599609e+00,2.188430540263652802e-02,4.486258029937744141e+00,3.234724998474121094e-01,2.347612380981445312e-01,-1.102853298187255859e+00,-4.157444477081298828e+00,-6.479330062866210938e-01,4.520269393920898438e+00
4.254488468170166016e+00,3.395838290452957153e-02,4.504694938659667969e+00,2.688026428222656250e-01,2.502064704895019531e-01,-1.228085994720458984e+00,-4.158845424652099609e+00,-6.466927528381347656e-01,4.555175304412841797e+00
4.320310592651367188e+00,5.075786113739013672e-01,4.520964622497558594e+00,2.526993751525878906e-01,2.006540298461914062e-01,-6.485186815261840820e-01,-4.160029411315917969e+00,-6.460614800453186035e-01,4.555175304412841797e+00
4.419043540954589844e+00,1.005806088447570801e+00,4.535671710968017578e+00,2.200770378112792969e-01,1.166281700134277344e-01,8.350044488906860352e-02,-4.160730361938476562e+00,-6.456928849220275879e-01,4.555175304412841797e+00
4.493841171264648438e+00,1.094543457031250000e+00,4.548011779785156250e+00,1.780824661254882812e-01,5.417060852050781250e-02,4.515441656112670898e-01,-4.161044120788574219e+00,-6.454167962074279785e-01,4.555175304412841797e+00
4.517776012420654297e+00,7.638694643974304199e-01,4.557593345642089844e+00,1.327242851257324219e-01,3.981733322143554688e-02,3.373940885066986084e-01,-4.161253452301025391e+00,-6.450980901718139648e-01,4.555175304412841797e+00
4.514784336090087891e+00,3.866556286811828613e-01,4.564359664916992188e+00,8.867979049682617188e-02,4.957532882690429688e-02,1.539809107780456543e-01,-4.161475658416748047e+00,-6.445705890655517578e-01,4.537722110748291016e+00
4.514784336090087891e+00,2.069767713546752930e-01,4.567739963531494141e+00,2.622270584106445312e-02,5.295562744140625000e-02,1.832142621278762817e-01,-4.161664009094238281e+00,-6.439197063446044922e-01,4.502816677093505859e+00
4.514784336090087891e+00,1.107946708798408508e-01,4.566145896911621094e+00,-6.754732131958007812e-02,5.136156082153320312e-02,1.211482435464859009e-01,-4.161795139312744141e+00,-6.432621479034423828e-01,4.502816677093505859e+00
4.514784336090087891e+00,5.930838733911514282e-02,4.559669971466064453e+00,-1.303505897521972656e-01,4.488563537597656250e-02,1.605924069881439209e-01,-4.161865711212158203e+00,-6.427107453346252441e-01,4.485363960266113281e+00
4.514784336090087891e+00,3.174778074026107788e-02,4.549396514892578125e+00,-1.883125305175781250e-01,3.461217880249023438e-02,2.881200313568115234e-01,-4.161887168884277344e+00,-6.423307657241821289e-01,4.450458526611328125e+00
4.514784336090087891e+00,1.699458807706832886e-02,4.534984588623046875e+00,-2.609481811523437500e-01,2.020025253295898438e-02,2.786329090595245361e-01,-4.161881923675537109e+00,-6.421457529067993164e-01,4.450458526611328125e+00
4.514784336090087891e+00,9.097203612327575684e-03,4.517368316650390625e+00,-2.922024726867675781e-01,2.583980560302734375e-03,4.188324213027954102e-01,-4.161879062652587891e+00,-6.421273946762084961e-01,4.415552616119384766e+00
4.514784336090087891e+00,4.869733471423387527e-03,4.497344970703125000e+00,-3.366589546203613281e-01,-1.743936538696289062e-02,7.792998552322387695e-01,-4.161911487579345703e+00,-6.422146558761596680e-01,4.328288555145263672e+00
4.499824523925781250e+00,-1.086224243044853210e-01,4.472031593322753906e+00,-4.561896324157714844e-01,-2.779293060302734375e-02,6.441586017608642578e-01,-4.161985397338867188e+00,-6.422965526580810547e-01,4.328288555145263672e+00
4.469905853271484375e+00,-2.805968821048736572e-01,-2.349299128074240000e+14,-2.488700355943511096e-24,-7.928794491657110089e+36,-2.488663476696192014e-24,1.754475283300308071e-38,3.865188437500000000e+05,-8.981176468183526570e-36
4.395108222961425781e+00,-5.021512508392333984e-01,4.371946811676025391e+00,-5.982327461242675781e-01,-2.316141128540039062e-02,3.187986016273498535e-01,-4.162276744842529297e+00,-6.421836614608764648e-01,4.241024971008300781e+00
4.362196922302246094e+00,-5.135036706924438477e-01,4.334492683410644531e+00,-5.869135856628417969e-01,-2.770423889160156250e-02,5.378047227859497070e-01,-4.162411212921142578e+00,-6.419940590858459473e-01,4.153760910034179688e+00
4.341253757476806641e+00,-4.305951595306396484e-01,4.295456886291503906e+00,-6.448273658752441406e-01,-4.579687118530273438e-02,8.672096729278564453e-01,-4.162650108337402344e+00,-6.415744423866271973e-01,6.612672645327921470e+28
4.245512962341308594e+00,-7.111876010894775391e-01,4.203505992889404297e+00,-7.620420455932617188e-01,-4.200696945190429688e-02,6.526546478271484375e-01,-4.163200855255126953e+00,-6.404379606246948242e-01,3.979233503341674805e+00
4.170715332031250000e+00,-9.368340969085693359e-01,4.153319835662841797e+00,-8.235254287719726562e-01,-1.739549636840820312e-02,6.331501603126525879e-01,-4.163309574127197266e+00,-6.401815414428710938e-01,3.874516725540161133e+00
4.101901531219482422e+00,-1.013131618499755859e+00,4.097501754760742188e+00,-9.380640983581542969e-01,-4.399776458740234375e-03,2.980851531028747559e-01,-4.163338184356689453e+00,-6.401069164276123047e-01,3.874516725540161133e+00
3.961282014846801758e+00,-1.587863683700561523e+00,4.038079738616943359e+00,-9.436678886413574219e-01,3.964858323386151364e+22,-6.052239763509356592e+25,-3.340263808803488161e-33,-6.444988389398738780e+35,-5.078212030896949903e-29
3.814678668975830078e+00,-1.214222908020019531e+00,3.912149667739868164e+00,-1.070214271545410156e+00,9.747099876403808594e-02,-2.323061823844909668e-01,-4.161512374877929688e+00,-6.469439268112182617e-01,3.682536125183105469e+00
3.817670583724975586e+00,2.346060873728000000e+13,3.814678668975830078e+00,-3.582683503627777100e-01,3.777742147445678711e+00,-1.098909854888916016e+00,-3.693652153015136719e-02,1.116715431213378906e+00,-4.161561489105224609e+00
3.808694839477539062e+00,-2.362720370292663574e-01,3.707025289535522461e+00,-1.139751911163330078e+00,-1.398144583237387764e+34,-1.291028738021850586e+00,-3.640254375000000000e+05,-6.218481724889502488e-30,-6.955619399573584271e+28
3.605245351791381836e+00,-1.321954488754272461e+00,3.568618297576904297e+00,-1.098790168762207031e+00,-3.662705421447753906e-02,6.467260718345642090e-01,-4.162988185882568359e+00,-6.404736042022705078e-01,3.246216535568237305e+00
3.455650091171264648e+00,-1.819912910461425781e+00,3.496372699737548828e+00,-1.186152935028076172e+00,4.072260856628417969e-02,-2.937366962432861328e-01,-4.162703990936279297e+00,-6.414319276809692383e-01,3.246216535568237305e+00
3.335973739624023438e+00,-1.864017009735107422e+00,3.422677993774414062e+00,-1.151260852813720703e+00,8.670425415039062500e-02,-2.408023476600646973e-01,-4.162085533142089844e+00,-6.436304450035095215e-01,3.106594562530517578e+00
3.264168024063110352e+00,-1.531698226928710938e+00,3.347942113876342773e+00,-1.214132785797119141e+00,8.377408981323242188e-02,1.784675121307373047e-01,-4.161483764648437500e+00,-6.459839344024658203e-01,2.984424829483032227e+00
3.234249114990234375e+00,-1.042371153831481934e+00,3.267812252044677734e+00,-1.320265531539916992e+00,3.356313705444335938e-02,3.662846684455871582e-01,-4.161242961883544922e+00,-6.470045447349548340e-01,2.984424829483032227e+00
3.231257200241088867e+00,-5.802267789840698242e-01,3.185587406158447266e+00,-1.287959337234497070e+00,-4.566979408264160156e-02,1.160096049308776855e+00,-4.161572456359863281e+00,-6.455780863761901855e-01,2.862255573272705078e+00
3.204329967498779297e+00,-5.108047723770141602e-01,3.103322267532348633e+00,-1.318323373794555664e+00,-1.584389739157508921e-15,2.339912443494400000e+13,2.875220537185668945e+00,-2.138516426086425781e+00,2.929244279861450195e+00
2.704681873321533203e+00,-2.412736892700195312e+00,2.842521905899047852e+00,-1.380914688110351562e+00,1.378400325775146484e-01,-5.351724624633789062e-01,-4.161171913146972656e+00,-6.468507647514343262e-01,2.460841655731201172e+00
2.599965333938598633e+00,-2.070126533508300781e+00,2.752804517745971680e+00,-1.459687232971191406e+00,1.528391838073730469e-01,-7.601453661918640137e-01,-4.159924983978271484e+00,-6.522873640060424805e-01,2.460841655731201172e+00
2.582013845443725586e+00,-1.241611719131469727e+00,2.662856817245483398e+00,4.396287934448208652e-30,-2.487651265413120000e+14,-6.446999500000000000e+06,1.199566618150627619e+30,-1.449582729761914880e+17,-5.284040891471997181e-13
2.546110868453979492e+00,-6.123872995376586914e-01,2.484726905822753906e+00,-1.461077451705932617e+00,-6.138396263122558594e-02,1.042270183563232422e+00,-4.159780025482177734e+00,-6.528803706169128418e-01,2.199049949645996094e+00
2.456353902816772461e+00,-9.951719641685485840e-01,2.394989013671875000e+00,-1.388451814651489258e+00,-6.136488914489746094e-02,1.001397371292114258e+00,1.646027107041186863e-31,3.299929489408000000e+12,1.054188398182400000e+14
2.172122955322265625e+00,-1.943628549575805664e+00,2.215745925903320312e+00,-1.482839107513427734e+00,4.362297058105468750e-02,-2.137027978897094727e-01,-4.160024166107177734e+00,-6.514986157417297363e-01,1.919805526733398438e+00
2.040478944778442383e+00,-2.019223928451538086e+00,2.124417304992675781e+00,-1.417062282562255859e+00,8.393836021423339844e-02,-3.052892684936523438e-01,-4.159355163574218750e+00,-6.543689370155334473e-01,1.797636032104492188e+00
1.962689518928527832e+00,-1.659270524978637695e+00,2.035215139389038086e+00,-1.412241697311401367e+00,7.252562046051025391e-02,1.814788579940795898e-01,-4.158781528472900391e+00,-6.569592356681823730e-01,1.658013939857482910e+00
1.935762405395507812e+00,-1.088416099548339844e+00,1.944063425064086914e+00,-1.475459098815917969e+00,8.301019668579101562e-03,4.400501847267150879e-01,-4.158716678619384766e+00,-6.572637557983398438e-01,1.658013939857482910e+00
1.932770490646362305e+00,-6.048746109008789062e-01,1.853565692901611328e+00,-1.398898124694824219e+00,7.563326262797414348e-34,2.339895246848000000e+13,1.753256201744079590e+00,-1.363324880599975586e+00,1.676980376243591309e+00
1.570749998092651367e+00,-2.086758136749267578e+00,1.590136051177978516e+00,-1.334143161773681641e+00,1.938605308532714844e-02,-1.171427965164184570e-01,-4.160815238952636719e+00,-6.483489274978637695e-01,1.274052739143371582e+00
1.421154737472534180e+00,-2.229312419891357422e+00,1.505797266960144043e+00,-1.340723872184753418e+00,8.464252948760986328e-02,-3.976014852523803711e-01,-4.160083770751953125e+00,-6.510903239250183105e-01,1.169336080551147461e+00
1.322421908378601074e+00,-1.927449464797973633e+00,1.420221447944641113e+00,-1.372177720069885254e+00,-4.259203645440000000e+11,-2.855793157507946489e-09,2.993328602784422146e-23,-5.136493925898950721e+33,-1.456367101147005740e+25
1.289510965347290039e+00,-7.039657235145568848e-01,1.256369352340698242e+00,-1.268928766250610352e+00,-3.314161300659179688e-02,1.054150819778442383e+00,-4.159191608428955078e+00,-6.548015475273132324e-01,9.249972105026245117e-01
1.271559476852416992e+00,-5.103057622909545898e-01,1.174815535545349121e+00,-1.315763711929321289e+00,-9.674394130706787109e-02,1.107269883155822754e+00,-4.159901618957519531e+00,-6.512838602066040039e-01,9.249972105026245117e-01
1.190778136253356934e+00,-8.737921714782714844e-01,1.094360232353210449e+00,-1.240531921386718750e+00,-9.641790390014648438e-02,8.995451331138610840e-01,-4.160609722137451172e+00,-6.480348110198974609e-01,8.377332687377929688e-01
1.074093818664550781e+00,-1.335312128067016602e+00,1.017582416534423828e+00,-1.197443842887878418e+00,-5.651140213012695312e-02,5.537604689598083496e-01,-4.161031246185302734e+00,-6.462678313255310059e-01,7.330166101455688477e-01
9.454419016838073730e-01,-1.671345353126525879e+00,9.418594837188720703e-01,-1.204497575759887695e+00,-3.582417964935302734e-03,-3.611090854099185319e+37,4.230498484224000000e+12,3.047863994890691250e+36,6.253906484218713259e-38
7.958466410636901855e-01,-1.239715337753295898e+00,8.006907105445861816e-01,-1.062737464904785156e+00,4.844069480895996094e-03,2.582335472106933594e-01,-4.160838127136230469e+00,-6.470715403556823730e-01,5.410360693931579590e-01
7.838790416717529297e-01,-7.526011466979980469e-01,7.331784963607788086e-01,-1.078371047973632812e+00,-5.070054531097412109e-02,5.234435796737670898e-01,-4.161182403564453125e+00,-6.455260515213012695e-01,5.410360693931579590e-01
7.838790416717529297e-01,-4.028674066066741943e-01,6.677976846694946289e-01,-1.000076532363891602e+00,-1.160813570022583008e-01,1.113573312759399414e+00,-4.161952495574951172e+00,-6.421550512313842773e-01,4.537722170352935791e-01
7.749033570289611816e-01,-2.823909521102905273e-01,6.055957078933715820e-01,-9.747666120529174805e-01,-1.693076491355895996e-01,1.445744276046752930e+00,-4.163090705871582031e+00,-6.377065181732177734e-01,3.839611113071441650e-01
6.791623830795288086e-01,-8.630172014236450195e-01,5.443992018699645996e-01,-9.672912359237670898e-01,-1.347631812095642090e-01,6.785979866981506348e-01,-4.164025306701660156e+00,-6.345680952072143555e-01,3.839611113071441650e-01
5.295671224594116211e-01,-1.574243783950805664e+00,4.862778782844543457e-01,-8.813372850418090820e-01,-4.328924417495727539e-02,-1.019625663757324219e-01,-4.164330005645751953e+00,-6.336269974708557129e-01,3.141500055789947510e-01
3.979233205318450928e-01,-1.821490764617919922e+00,4.321858286857604980e-01,-8.372704386711120605e-01,3.426250815391540527e-02,-5.145694613456726074e-01,-4.164093017578125000e+00,-6.343924999237060547e-01,2.443388849496841431e-01
3.231257200241088867e-01,-1.531179189682006836e+00,3.797345459461212158e-01,-8.275166153907775879e-01,5.660882592201232910e-02,-6.432929039001464844e-01,-4.163725852966308594e+00,-6.357734203338623047e-01,2.443388849496841431e-01
3.291095197200775146e-01,-7.751494646072387695e-01,3.300957381725311279e-01,-7.515292763710021973e-01,9.862184524536132812e-04,7.814800739288330078e-02,-4.163720130920410156e+00,-6.357992887496948242e-01,1.919805556535720825e-01
3.321014344692230225e-01,-3.926920294761657715e-01,2.843523025512695312e-01,-7.025206685066223145e-01,-4.774913191795349121e-02,6.244247555732727051e-01,-4.163971900939941406e+00,-6.345304250717163086e-01,1.221694424748420715e-01
3.171418905258178711e-01,-3.214352428913116455e-01,2.401449233293533325e-01,-7.003661394119262695e-01,-7.699696719646453857e-02,6.078994274139404297e-01,-4.164343833923339844e+00,-6.325780153274536133e-01,1.221694424748420715e-01
2.932066619396209717e-01,-3.500275015830993652e-01,1.979876011610031128e-01,-6.405210494995117188e-01,-9.521906077861785889e-02,6.361968517303466797e-01,-4.164774417877197266e+00,-6.303824782371520996e-01,8.726388961076736450e-02
2.602957189083099365e-01,-4.320691823959350586e-01,1.593093723058700562e-01,-5.895239710807800293e-01,-1.009863466024398804e-01,5.209565758705139160e-01,-4.165211677551269531e+00,2.348196193894400000e+13,2.214009463787078857e-01
2.004576176404953003e-01,-4.343292117118835449e-01,9.407883882522583008e-02,-4.361051917076110840e-01,-1.063787788152694702e-01,4.174627959728240967e-01,-4.166049957275390625e+00,2.336553644851200000e+13,1.944738030433654785e-01
1.884900033473968506e-01,-1.927620470523834229e-01,4.539015889167785645e-02,-3.533836603164672852e-01,-1.430998444557189941e-01,6.651824712753295898e-01,-4.167131900787353516e+00,-6.219203472137451172e-01,0.000000000000000000e+00
1.645547598600387573e-01,-2.811488509178161621e-01,2.473987825214862823e-02,-3.045271933078765869e-01,-1.398148834705352783e-01,5.108692049980163574e-01,-4.167702674865722656e+00,-6.207416653633117676e-01,0.000000000000000000e+00
1.346357166767120361e-01,-3.729530572891235352e-01,7.574191316962242126e-03,-2.434503585100173950e-01,-1.270615309476852417e-01,3.296141624450683594e-01,-4.168221950531005859e+00,-6.198623776435852051e-01,0.000000000000000000e+00
1.107004731893539429e-01,-3.776051104068756104e-01,-5.614171270281076431e-03,-1.785142719745635986e-01,-1.163146421313285828e-01,2.273609340190887451e-01,-4.168687820434570312e+00,-6.191621422767639160e-01,0.000000000000000000e+00
1.107004731893539429e-01,-2.021320164203643799e-01,-1.479560881853103638e-02,-1.161568760871887207e-01,-1.254960894584655762e-01,3.363232016563415527e-01,-4.169169902801513672e+00,-6.184776425361633301e-01,0.000000000000000000e+00
1.107004731893539429e-01,-1.082012727856636047e-01,-2.028180658817291260e-02,-6.087358295917510986e-02,-1.653152223345100682e+28,-2.698436526310521444e-12,-1.627163066368000000e+12,1.509787597656250000e+03,2.973742723245805649e-28
1.107004731893539429e-01,-3.100465424358844757e-02,-2.242936939001083374e-02,1.920736767351627350e-02,-1.331298351287841797e-01,2.969342470169067383e-01,-4.170519828796386719e+00,-6.167967319488525391e-01,3.490555658936500549e-02
1.107004731893539429e-01,-1.659679226577281952e-02,-1.890480704605579376e-02,8.897744119167327881e-02,-1.296052783727645874e-01,2.330802232027053833e-01,-4.170887947082519531e+00,-6.164402365684509277e-01,5.235832929611206055e-02
1.107004731893539429e-01,-8.884263224899768829e-03,-1.108615472912788391e-02,1.556575298309326172e-01,-1.217866241931915283e-01,2.378619164228439331e-01,-4.171192169189453125e+00,-6.161994934082031250e-01,5.235832929611206055e-02
